id,type,label1,value1,label2,value2,label3,value3,label4,value4,label5,value5,date,observer,url,note,marker,lat,lon
TSPG1,photo,,,,,,,,,,,10/21/2011,Peter Donovan,http://soilcarboncoalition.org/data/tspg/Oct22-2011 055.jpg,"hoop 1, 20', step back",,,
TSPG1,photo,,,,,,,,,,,10/21/2011,Peter Donovan,http://soilcarboncoalition.org/data/tspg/Oct22-2011 056.jpg,"hoop 2, 60'",,,
TSPG1,photo,,,,,,,,,,,10/21/2011,Peter Donovan,http://soilcarboncoalition.org/data/tspg/Oct22-2011 058.jpg,soil core,,,
TSPG1,plants,,,,,,,,,,,10/21/2011,"Peter Donovan, Mark Krawczyk",,"orchardgrass mostly, with red and white clover, bedstraw, dandelion, plantain, hairy vetch, buttercup, bluegrass, cinquefoil",,,
TSPG1A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",190.6,cm3=,211.1,bulk density=,0.902889626,10/21/2011,Peter Donovan,,,,,
TSPG1B1,density,top(cm)=,18,bottom(cm)=,22,"dry wt, g=",119,cm3=,120.7,bulk density=,0.985915493,10/21/2011,Peter Donovan,,subtracted 14 ml of rocks,,,
TSPG1C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",245,cm3=,216.8,bulk density=,1.130073801,10/21/2011,Peter Donovan,,subtracted 25 ml of rocks,,,
TTRA1,*plot summary,"% carbon, 0-10 cm:",5.87,"% carbon, 10-20 cm:",4.42,"% carbon, 20-30 cm:",3.49,tons C/ha:,150,,,1/24/2012,Peter Donovan,http://soilcarboncoalition.org/data/ttra/Jan29-2012 023.jpg,"1/2% S slope in recently brush-cleared area. Gritty loam, carbonates, hard caliche at 25-30 cm limits probe sampling to 30 cm. Roots, no worm sign seen.",small_yellow,30.74345,-101.25411
TTRA1,infiltration,minutes=,3,mm=,14,mm/min=,4.666666667,,,,,1/24/2012,Peter Donovan,,surface,,,
TTRA1,map,,,,,,,,,,,1/24/2012,Peter Donovan,http://soilcarboncoalition.org/data/ttra/TT1map.jpg,,,,
TTRA1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,25,,,,,,,1/24/2012,Peter Donovan,,at 25 cm in pit,,,
TTRA1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,2,,,,,,,1/24/2012,Peter Donovan,,surface,,,
TTRA1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,2,,,,,,,1/24/2012,Peter Donovan,,surface,,,
TTRA1,photo,% bare=,45,%basal=,0.5,%canopy/litter=,54.5,%rock=,,%moss=,,1/24/2012,Peter Donovan,http://soilcarboncoalition.org/data/ttra/Jan29-2012 019.jpg,"hoop 1, 84'",,,
TTRA1,photo,% bare=,90,%basal=,0,%canopy/litter=,10,%rock=,,%moss=,,1/24/2012,Peter Donovan,http://soilcarboncoalition.org/data/ttra/Jan29-2012 021.jpg,"hoop 2, 120'",,,
TTRA1,photo,,,,,,,,,,,1/24/2012,Peter Donovan,http://soilcarboncoalition.org/data/ttra/Jan29-2012 017.jpg,north along transect,,,
TTRA1,photo,,,,,,,,,,,1/24/2012,Peter Donovan,http://soilcarboncoalition.org/data/ttra/Jan29-2012 018.jpg,south along transect,,,
TTRA1,photo,,,,,,,,,,,1/24/2012,Peter Donovan,http://soilcarboncoalition.org/data/ttra/Jan29-2012 020.jpg,"hoop 1, 84', step back looking east",,,
TTRA1,photo,,,,,,,,,,,1/24/2012,Peter Donovan,http://soilcarboncoalition.org/data/ttra/Jan29-2012 022.jpg,"hoop 2, 120', step back looking east",,,
TTRA1,plants,,,,,,,,,,,1/24/2012,Peter Donovan,,"cedar, agarita, mesquite, Calif. filaree, vetch, tobosa, forbs",,,
TTRA1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,5.874,%N=,0.3016,C/N=,19.47612732,1/24/2012,Utah State University Analytical Lab,,,,,
TTRA1A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",150,cm3=,176.1,bulk density=,0.851788756,1/24/2012,Peter Donovan,,,,,
TTRA1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,20,%C=,4.424,%N=,0.2187,C/N=,20.22862369,1/24/2012,Utah State University Analytical Lab,,,,,
TTRA1B1,density,top(cm)=,12,bottom(cm)=,16,"dry wt, g=",289.5,cm3=,231.2,bulk density=,1.25216263,1/24/2012,Peter Donovan,,,,,
TTRA1C,"CN analysis, 8 composited probe samples",top(cm)=,20,bottom(cm)=,30,%C=,3.488,%N=,0.1589,C/N=,21.95091252,1/24/2012,Utah State University Analytical Lab,,,,,
TTRA1C1,density,top(cm)=,22,bottom(cm)=,26,"dry wt, g=",293,cm3=,229.1,bulk density=,1.278917503,1/24/2012,Peter Donovan,,,,,
TTRA2,*plot summary,"% carbon, 0-10 cm:",2.71,"% carbon, 10-20 cm:",3.37,"% carbon, 20-30 cm:",2.59,tons C/ha:,105.5,,,1/24/2012,Peter Donovan,http://soilcarboncoalition.org/data/ttra/Jan29-2012 031.jpg,"0% slope, not cleared of brush. Gritty, gravelly loam with hard caliche > 25 cm, sampled only to 30 cm, roots, blocky structure, no sign of worms.",small_yellow,30.74095,-101.24775
TTRA2,infiltration,minutes=,3,mm=,16,mm/min=,5.333333333,,,,,1/24/2012,Peter Donovan,,surface,,,
TTRA2,map,,,,,,,,,,,1/24/2012,Peter Donovan,http://soilcarboncoalition.org/data/ttra/TT2map.jpg,,,,
TTRA2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,9,,,,,,,1/24/2012,Peter Donovan,,at 25 cm in pit,,,
TTRA2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,8,,,,,,,1/24/2012,Peter Donovan,,near surface,,,
TTRA2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,8,,,,,,,1/24/2012,Peter Donovan,,near surface,,,
TTRA2,photo,% bare=,13,%basal=,19,%canopy/litter=,68,%rock=,,%moss=,,1/24/2012,Peter Donovan,http://soilcarboncoalition.org/data/ttra/Jan29-2012 027.jpg,"hoop 1, 110'",,,
TTRA2,photo,% bare=,16,%basal=,8,%canopy/litter=,76,%rock=,,%moss=,,1/24/2012,Peter Donovan,http://soilcarboncoalition.org/data/ttra/Jan29-2012 029.jpg,"hoop 2, 180'",,,
TTRA2,photo,,,,,,,,,,,1/24/2012,Peter Donovan,http://soilcarboncoalition.org/data/ttra/Jan29-2012 025.jpg,south along transect,,,
TTRA2,photo,,,,,,,,,,,1/24/2012,Peter Donovan,http://soilcarboncoalition.org/data/ttra/Jan29-2012 026.jpg,north along transect,,,
TTRA2,photo,,,,,,,,,,,1/24/2012,Peter Donovan,http://soilcarboncoalition.org/data/ttra/Jan29-2012 028.jpg,"hoop 1, 110', step back looking west",,,
TTRA2,photo,,,,,,,,,,,1/24/2012,Peter Donovan,http://soilcarboncoalition.org/data/ttra/Jan29-2012 030.jpg,"hoop 2, 180', step back looking west",,,
TTRA2,plants,,,,,,,,,,,1/24/2012,Peter Donovan,,"tobosa, mesquite, filaree (TX & CA), vetch, prickly pear, winter annuals, cedar, yucca, agarita, forbs",,,
TTRA2A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,2.707,%N=,0.2507,C/N=,10.79776625,1/24/2012,Utah State University Analytical Lab,,,,,
TTRA2A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",234.1,cm3=,207.9,bulk density=,1.126022126,1/24/2012,Peter Donovan,,,,,
TTRA2B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,20,%C=,3.372,%N=,0.1499,C/N=,22.49499666,1/24/2012,Utah State University Analytical Lab,,,,,
TTRA2B1,density,top(cm)=,12,bottom(cm)=,16,"dry wt, g=",212.8,cm3=,169.7,bulk density=,1.253977608,1/24/2012,Peter Donovan,,,,,
TTRA2C,"CN analysis, 8 composited probe samples",top(cm)=,20,bottom(cm)=,30,%C=,2.588,%N=,0.1384,C/N=,18.69942197,1/24/2012,Utah State University Analytical Lab,,,,,
TTRA2C1,density,top(cm)=,22,bottom(cm)=,26,"dry wt, g=",203.8,cm3=,161.2,bulk density=,1.26426799,1/24/2012,Peter Donovan,,,,,
Twitchell Island USGS 0-project,change,,,,,tons C per ha per yr:,10,,,,,,,http://soilcarboncoalition.org/data/change/twitchell.jpg,"<p>In the California Delta, a freshwater tidal marsh thick with tules and other marsh vegetation formed carbon-rich peat soils 60 feet deep in places. In the 1870s, farmers began to build dikes, drain the marshes, burn the tules, and farm the peat soils, which oxidized rapidly on exposure to air. The soil surface descended below sea level, sometimes by inches per year. The levees were reinforced, and the water table lowered some more by pumping, so that farming could continue. By the 1990s the soil surface on some of these peat lands was down to 15, 20, and even 25 feet below sea level. The biological crater left by the oxidation of peat soils in the Delta is about the size of the debris flow from the eruption of Mount St. Helens in 1980. The carbon loss was probably on the order of 10 tons per hectare per year.</p><p>About ten years ago the US Geological Survey began a small experiment to see if this loss due to oxidation could be reversed. On Twitchell Island, about 15 feet below sea level, they flooded about 6 hectares shallowly, and put in some clumps of tules and cattails. As the plants grew, they raised the water level. After ten years, this experiment has <b>built two feet of peat soils that you can stand on.</b>The plants drew carbon dioxide from the air in photosynthesis, and built complex carbon compounds. The partially decayed dead stalks and roots, protected from further oxidation by careful management of the near-stagnant water, became organic matter or peat. More carbon went in than out.</p><a href=""http://repositories.cdlib.org/jmie/sfews/vol6/iss3/art1/"">San Francisco Estuary and Watershed Science, 6(3) (2008)</a><br><a href=""http://ca.water.usgs.gov/news/carbon_briefing.pdf"">USGS summary</a>",grn_blank,38.10809,-121.64955
TWTR1,*plot summary,"% carbon, 0-10 cm:",1.72,"% carbon, 10-25 cm:",1.45,"% carbon, 25-40 cm:",1.15,tons C/ha:,79.5,,,8/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug1-2011 030.jpg,"Flat pasture ground, seeded from annual cropping 2007, with abundant stand of forage. After almost an inch of rain today, moist layer down to 12-17 cm. Below that, soil is hard, much dryer, sculptable. Abundant roots in moist layer, and roots do not appear to be turned by the harder dryer layer, but are less abundant. No worms or soil animals observed.",small_yellow,43.88677,-111.34159
TWTR1,map,,,,,,,,,,,8/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/TW1map.jpg,
TWTR1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,2,2nd minute (ml)=,5,3rd minute (ml)=,5,,,8/1/2011,Peter Donovan,,30 cm in soil pit
TWTR1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,1,,,,,,,8/1/2011,Peter Donovan,,"near surface, 2 cm deep"
TWTR1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,2,,,,,,,8/1/2011,Peter Donovan,,"near surface, 2 cm deep"
TWTR1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,1,,,,,,,8/1/2011,Peter Donovan,,10 cm deep
TWTR1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,2,,,,,,,8/1/2011,Peter Donovan,,"near surface, 2 cm deep"
TWTR1,photo,% bare=,19,%basal=,21,%litter=,60,,,,,8/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug1-2011 034.jpg,"hoop 1, 40'"
TWTR1,photo,% bare=,22,%basal=,20,%litter=,58,,,,,8/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug1-2011 035.jpg,"hoop 2, 87'"
TWTR1,photo,,,,,,,,,,,8/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug1-2011 031.jpg,looking west from photo pt (bucket lid at 50')
TWTR1,photo,,,,,,,,,,,8/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug1-2011 032.jpg,looking east from photo pt (bucket lid at 50')
TWTR1,photo,,,,,,,,,,,8/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug1-2011 036.jpg,"87', step back looking south"
TWTR1,photo,,,,,,,,,,,8/1/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug1-2011 037.jpg,"40', step back looking south"
TWTR1,plants,,,,,,,,,,,8/1/2011,Peter Donovan,,"western wheatgrass, sanfoin, penstemon, yarrow, salsify, slender wheatgrass, idaho fescue, needlegrass, giant rye, sagebrush, dandelion, ky. Bluegrass, foxtail barley, canada thistle, small forbs"
TWTR1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,1.72,%N=,0.14,C/N=,12.28571429,8/1/2011,"Central Analytical Lab, Oregon State",,
TWTR1A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",273.7,cm3=,193,bulk density=,1.418134715,8/1/2011,Peter Donovan,,
TWTR1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,1.45,%N=,0.12,C/N=,12.08333333,8/1/2011,"Central Analytical Lab, Oregon State",,
TWTR1B1,density,top(cm)=,18,bottom(cm)=,22,"dry wt, g=",282.2,cm3=,198.4,bulk density=,1.422379032,8/1/2011,Peter Donovan,,,,,
TWTR1C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,1.15,%N=,0.1,C/N=,11.5,8/1/2011,"Central Analytical Lab, Oregon State",,,,,
TWTR1C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",175.4,cm3=,125.2,bulk density=,1.400958466,8/1/2011,Peter Donovan,,,,,
TWTR2,*plot summary,"% carbon, 0-10 cm:",1.65,"% carbon, 10-25 cm:",1.51,"% carbon, 25-40 cm:",1.59,tons C/ha:,90.2,,,8/2/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug2-2011 004.jpg,"Barley field, slight north slope or bench. Wet, soft, dark layer to 20 cm (1.3 inches of rain the day before). Lighter, harder loess down to 60+ cm, roots do not appear to stop at harder layer. Less even color change than in pasture. No soil animals seen.",small_yellow,43.88651,-111.34057
TWTR2,map,,,,,,,,,,,8/2/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/TW2map.jpg,,,,
TWTR2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,2,,,,,,,8/2/2011,Peter Donovan,,"nr surface, 2 cm deep",,,
TWTR2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,1,,,,,,,8/2/2011,Peter Donovan,,8 cm deep,,,
TWTR2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,1,,,,,,,8/2/2011,Peter Donovan,,2 cm deep,,,
TWTR2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,7,,,,,,,8/2/2011,Peter Donovan,,33 cm,,,
TWTR2,photo,% bare=,60,%basal=,40,,,,,,,8/2/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug2-2011 007.jpg,hoop at 130',,,
TWTR2,photo,,,,,,,,,,,8/2/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug2-2011 004.jpg,transect east from 130',,,
TWTR2,photo,,,,,,,,,,,8/2/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug2-2011 005.jpg,transect west from 130',,,
TWTR2,photo,,,,,,,,,,,8/2/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug2-2011 008.jpg,"step back, 130', looking south",,,
TWTR2,plants,,,,,,,,,,,8/2/2011,Peter Donovan,,"barley, redroot pigweed, potatoes, other weeds",,,
TWTR2A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,1.65,%N=,0.14,C/N=,11.78571429,8/2/2011,"Central Analytical Lab, Oregon State",,,,,
TWTR2A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",186.5,cm3=,163.4,bulk density=,1.141370869,8/2/2011,Peter Donovan,,,,,
TWTR2B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,1.51,%N=,0.13,C/N=,11.61538462,8/2/2011,"Central Analytical Lab, Oregon State",,,,,
TWTR2B1,density,top(cm)=,18,bottom(cm)=,22,"dry wt, g=",268.7,cm3=,169.7,bulk density=,1.58338244,8/2/2011,Peter Donovan,,,,,
TWTR2C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,1.59,%N=,0.12,C/N=,13.25,8/2/2011,"Central Analytical Lab, Oregon State",,,,,
TWTR2C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",266.6,cm3=,179.3,bulk density=,1.486893475,8/2/2011,Peter Donovan,,,,,
TWTR3,*plot summary,"% carbon, 0-10 cm:",1.86,"% carbon, 10-25 cm:",1.66,"% carbon, 25-40 cm:",0.96,tons C/ha:,81.9,,,8/2/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug2-2011 011.jpg,"New seeding. Harder, dryer, lighter layer at 15 cm.",small_yellow,43.87587,-111.26472
TWTR3,map,,,,,,,,,,,8/2/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/TW3map.jpg,,,,
TWTR3,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,4,,,,,,,8/2/2011,Peter Donovan,,soil pit at 35 cm,,,
TWTR3,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,1,,,,,,,8/2/2011,Peter Donovan,,1 cm deep,,,
TWTR3,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,0.5,,,,,,,8/2/2011,Peter Donovan,,1 cm deep,,,
TWTR3,photo,% bare=,25,%basal=,8,%litter=,4,%canopy=,63,,,8/2/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug2-2011 014.jpg,hoop 2 at 80',,,
TWTR3,photo,% bare=,29,%basal=,9,%litter/canopy=,62,,,,,8/2/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug2-2011 012.jpg,hoop 1 at 50',,,
TWTR3,photo,,,,,,,,,,,8/2/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug2-2011 010.jpg,along transect NW. Note how contour of ridgeline changes in line with pivot axis.,,,
TWTR3,photo,,,,,,,,,,,8/2/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug2-2011 011.jpg,along transect SE,,,
TWTR3,photo,,,,,,,,,,,8/2/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug2-2011 013.jpg,"50', step back looking south",,,
TWTR3,photo,,,,,,,,,,,8/2/2011,Peter Donovan,http://soilcarboncoalition.org/data/twtr/Aug2-2011 015.jpg,80' step back looking south,,,
TWTR3,plants,,,,,,,,,,,8/2/2011,"Peter Donovan, Lee Reynaud",,"lambsquarters, redroot pigweed, yarrow, clover, penstemon, nightshade, sanfoin, prickly lettuce, stickseed (blue flower), plumeless thistle, meadow brome, western wheatgrass, slender wheatgrass, smartweed, sage",,,
TWTR3A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,1.86,%N=,0.17,C/N=,10.94117647,8/2/2011,"Central Analytical Lab, Oregon State",,,,,
TWTR3A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",208.7,cm3=,163.4,bulk density=,1.277233782,8/2/2011,Peter Donovan,,,,,
TWTR3B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,1.66,%N=,0.15,C/N=,11.06666667,8/2/2011,"Central Analytical Lab, Oregon State",,,,,
TWTR3B1,density,top(cm)=,18,bottom(cm)=,22,"dry wt, g=",289.8,cm3=,197.3,bulk density=,1.468829194,8/2/2011,Peter Donovan,,,,,
TWTR3C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.96,%N=,0.1,C/N=,9.6,8/2/2011,"Central Analytical Lab, Oregon State",,,,,
TWTR3C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",201.6,cm3=,134.5,bulk density=,1.498884758,8/2/2011,Peter Donovan,,,,,
UORG1,*plot summary,"% carbon, 0-10 cm:",5.39,"% carbon, 10-20 cm:",3.68,"% carbon, 20-35 cm:",3.37,tons C/ha:,151.8,,,1/15/2012,"Peter Donovan, Adam Russell",http://soilcarboncoalition.org/data/uorg/Jan20-2012 056.jpg,"1% E slope in hill country ranch, much cedar clearing and rock raking since 2000. Shallow, rocky soils (Brackett complex). Carbonates. Sampling very tough because of rocks.",small_yellow,30.12181,-98.35121
UORG1,infiltration,minutes=,5,mm=,9,mm/min=,1.8,,,,,1/15/2012,Peter Donovan,,,,,
UORG1,map,,,,,,,,,,,1/15/2012,Peter Donovan,http://soilcarboncoalition.org/data/uorg/UO1map.jpg,,,,
UORG1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,6,,,,,,,1/15/2012,Peter Donovan,,35 cm in pit,,,
UORG1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,3,,,,,,,1/15/2012,Peter Donovan,,2 cm,,,
UORG1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,3,,,,,,,1/15/2012,Peter Donovan,,2 cm,,,
UORG1,photo,% bare=,8,%basal=,11,%canopy/litter=,81,%rock=,,%moss=,,1/15/2012,Peter Donovan,http://soilcarboncoalition.org/data/uorg/Jan20-2012 054.jpg,"hoop 2, 88'",,,
UORG1,photo,% bare=,16,%basal=,10,%canopy/litter=,74,%rock=,,%moss=,,1/15/2012,Peter Donovan,http://soilcarboncoalition.org/data/uorg/Jan20-2012 057.jpg,"hoop 1A, 75'",,,
UORG1,photo,% bare=,78,%basal=,3,%canopy/litter=,19,%rock=,,%moss=,,1/15/2012,Peter Donovan,http://soilcarboncoalition.org/data/uorg/Jan20-2012 052.jpg,"hoop 1, 44'",,,
UORG1,photo,,,,,,,,,,,1/15/2012,Peter Donovan,http://soilcarboncoalition.org/data/uorg/Jan20-2012 050.jpg,west along transect,,,
UORG1,photo,,,,,,,,,,,1/15/2012,Peter Donovan,http://soilcarboncoalition.org/data/uorg/Jan20-2012 051.jpg,east along transect,,,
UORG1,photo,,,,,,,,,,,1/15/2012,Peter Donovan,http://soilcarboncoalition.org/data/uorg/Jan20-2012 053.jpg,"hoop 1, 44', step back looking south",,,
UORG1,photo,,,,,,,,,,,1/15/2012,Peter Donovan,http://soilcarboncoalition.org/data/uorg/Jan20-2012 055.jpg,"hoop 2, 88', step back looking south",,,
UORG1,photo,,,,,,,,,,,1/15/2012,Peter Donovan,http://soilcarboncoalition.org/data/uorg/Jan20-2012 058.jpg,"hoop 1A, 75', step back looking south",,,
UORG1,plants,,,,,,,,,,,1/15/2012,Peter Donovan,,"ash juniper, live oak, forbs, onion, unidentified grasses, onion",,,
UORG1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,5.392,%N=,0.3138,C/N=,17.18291906,1/15/2012,Utah State University Analytical Lab,,,,,
UORG1A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",215.2,cm3=,216.4,bulk density=,0.994454713,1/15/2012,Peter Donovan,,,,,
UORG1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,20,%C=,3.679,%N=,0.2306,C/N=,15.95403296,1/15/2012,Utah State University Analytical Lab,,,,,
UORG1B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",201.6,cm3=,182.4,bulk density=,1.105263158,1/15/2012,Peter Donovan,,,,,
UORG1C,"CN analysis, 8 composited probe samples",top(cm)=,20,bottom(cm)=,35,%C=,3.367,%N=,0.1661,C/N=,20.27092113,1/15/2012,Utah State University Analytical Lab,,,,,
UORG1C1,density,top(cm)=,24,bottom(cm)=,28,"dry wt, g=",236.6,cm3=,207.9,bulk density=,1.138047138,1/15/2012,Peter Donovan,,,,,
UORG2,*plot summary,"% carbon, 0-10 cm:",8.3,"% carbon, 10-20 cm:",7.2,"% carbon, 20-35 cm:",5.85,tons C/ha:,291,,,1/15/2012,"Peter Donovan, Adam Russell",http://soilcarboncoalition.org/data/uorg/Jan20-2012 066.jpg,1% E slope in generally ungrazed bottom land. Carbonates.,small_yellow,30.12118,-98.34048
UORG2,infiltration,minutes=,20,mm=,10,mm/min=,0.5,,,,,1/15/2012,Peter Donovan,,,,,
UORG2,map,,,,,,,,,,,1/15/2012,Peter Donovan,http://soilcarboncoalition.org/data/uorg/UO2map.jpg,,,,
UORG2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,3,,,,,,,1/15/2012,Peter Donovan,,35 cm in pit,,,
UORG2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,1.5,,,,,,,1/15/2012,Peter Donovan,,2 cm,,,
UORG2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,2,,,,,,,1/15/2012,Peter Donovan,,2 cm,,,
UORG2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,1.5,,,,,,,1/15/2012,Peter Donovan,,2 cm,,,
UORG2,photo,% bare=,0,%basal=,25,%canopy/litter=,74,%rock=,,%moss=,1,1/15/2012,Peter Donovan,http://soilcarboncoalition.org/data/uorg/Jan20-2012 061.jpg,"hoop 1, 44'",,,
UORG2,photo,% bare=,1,%basal=,11,%canopy/litter=,87,%rock=,,%moss=,1,1/15/2012,Peter Donovan,http://soilcarboncoalition.org/data/uorg/Jan20-2012 064.jpg,"hoop 2, 88'",,,
UORG2,photo,,,,,,,,,,,1/15/2012,Peter Donovan,http://soilcarboncoalition.org/data/uorg/Jan20-2012 059.jpg,NW along transect,,,
