group,id,type,label1,value1,label2,value2,label3,value3,label4,value4,label5,value5,date,observer,url,note,marker,lat,lon
SNED1,SNED1,photo,,,,,,,,,,,4-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/sned/Jan4-2012 014.jpg,"hoop 1, 23, step back looking east"
SNED1,SNED1,photo,,,,,,,,,,,4-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/sned/Jan4-2012 016.jpg,"hoop 2, 170', step back looking east"
SNED1,SNED1,plants,,,,,,,,,,,4-Jan-12,Peter Donovan,,"bermuda, winter annuals, little bluestem, 3-awn, yarrow, other forbs"
SNED1,SNED1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,1.818,%N=,0.1784,C/N=,10.19058296,4-Jan-12,Utah State University Analytical Lab,,
SNED1,SNED1A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",245.6,cm3=,211.1,bulk density=,1.163429654,4-Jan-12,Peter Donovan,,
SNED1,SNED1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,0.8185,%N=,0.1049,C/N=,7.802669209,4-Jan-12,Utah State University Analytical Lab,,
SNED1,SNED1B1,density,top(cm)=,18,bottom(cm)=,22,"dry wt, g=",294.2,cm3=,208.4,bulk density=,1.411708253,4-Jan-12,Peter Donovan,,,,,
SNED1,SNED1C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.6368,%N=,0.1004,C/N=,6.342629482,4-Jan-12,Utah State University Analytical Lab,,,,,
SNED1,SNED1C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",295.2,cm3=,217.4,bulk density=,1.357865685,4-Jan-12,Peter Donovan,,,,,
SNED2,geometry,,,,,,,,,,,,,,,,,33.68915,-96.78615
SNED2,SNED2,*plot summary,"% carbon, 0-10 cm:",1.4,"% carbon, 10-25 cm:",0.6,"% carbon, 25-40 cm:",0.46,tons C/ha:,40.87,,,4-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/sned/Jan4-2012 024.jpg,"1% Sw slope, former crop field with terraces, now managed with mowing and fire. Clay loam, lighter clay > 18, red-yellow mottles > 25 cm. ",small_yellow,,
SNED2,SNED2,infiltration,minutes=,10,mm=,10,mm/min=,1,,,,,4-Jan-12,Peter Donovan,,,,,
SNED2,SNED2,map,,,,,,,,,,,4-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/sned/SN2map.jpg,,,,
SNED2,SNED2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,2,,,,,,,4-Jan-12,Peter Donovan,,35 cm in pit,,,
SNED2,SNED2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,4,,,,,,,4-Jan-12,Peter Donovan,,nr surface,,,
SNED2,SNED2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,4,,,,,,,4-Jan-12,Peter Donovan,,nr surface,,,
SNED2,SNED2,photo,% bare=,,%basal=,,%canopy/litter=,,%rock=,,%moss=,,4-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/sned/Jan4-2012 020.jpg,"hoop 1, 50'",,,
SNED2,SNED2,photo,% bare=,,%basal=,,%canopy/litter=,,%rock=,,%moss=,,4-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/sned/Jan4-2012 022.jpg,"hoop 2, 155'",,,
SNED2,SNED2,photo,,,,,,,,,,,4-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/sned/Jan4-2012 018.jpg,north along transect,,,
SNED2,SNED2,photo,,,,,,,,,,,4-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/sned/Jan4-2012 019.jpg,south along transect,,,
SNED2,SNED2,photo,,,,,,,,,,,4-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/sned/Jan4-2012 021.jpg,"hoop 1, 50', step back looking east",,,
SNED2,SNED2,photo,,,,,,,,,,,4-Jan-12,Peter Donovan,http://soilcarboncoalition.org/data/sned/Jan4-2012 023.jpg,"hoop 2, 155', step back looking east",,,
SNED2,SNED2,plants,,,,,,,,,,,4-Jan-12,Peter Donovan,,"bermuda, winter annuals, little bluestem, 3-awn, yarrow, other forbs",,,
SNED2,SNED2A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,1.402,%N=,0.1549,C/N=,9.051000646,4-Jan-12,Utah State University Analytical Lab,,,,,
SNED2,SNED2A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",236.7,cm3=,182.4,bulk density=,1.297697368,4-Jan-12,Peter Donovan,,,,,
SNED2,SNED2B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,0.603,%N=,0.1066,C/N=,5.656660413,4-Jan-12,Utah State University Analytical Lab,,,,,
SNED2,SNED2B1,density,top(cm)=,18,bottom(cm)=,22,"dry wt, g=",259.7,cm3=,179.3,bulk density=,1.448410485,4-Jan-12,Peter Donovan,,,,,
SNED2,SNED2C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.4597,%N=,0.0866,C/N=,5.308314088,4-Jan-12,Utah State University Analytical Lab,,,,,
SNED2,SNED2C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",279.8,cm3=,201.6,bulk density=,1.387896825,4-Jan-12,Peter Donovan,,,,,
SONI1,geometry,,,,,,,,,,,,,,,,small_yellow,38.26952,-122.56081
SONI1,SONI1,*plot summary,"%carbon, 0-10cm:",2.23,"%carbon, 10-25cm:",1.4,"%carbon, 25-40cm:",0.92,,,,,4/22/2016,Peter Donovan and Marin County folks,http://soilcarboncoalition.org/data/soni/SONI1-13vert.jpg,"Clay soils, moist to 7 cm, somewhat dry and cracked below that. Some worms, roots abundant to 35 cm. Summer pasture for horse camp, then rest for 10 years, then planned grazing since 2013. No carbonates detected. Small red chert fragments, some gravel.",small_yellow,,
SONI1,SONI1,13ang,,,,,,,,,,,4/22/2016,Peter Donovan,http://soilcarboncoalition.org/data/soni/SONI1-13ang.jpg,,,,
SONI1,SONI1,13vert,%bare=,0,,,#grasses=,4,#forbs=,5,,,4/22/2016,Peter Donovan,http://soilcarboncoalition.org/data/soni/SONI1-13vert.jpg,"Harding Grass, wild oats, ripgut, soft chess, filaree, cutleaf geranium, clover, plantain, prickly lettuce. Litter well distributed, about 1 cm average, some decomposition. Average leaf height 18-24 inches.",,,
SONI1,SONI1,19ang,,,,,,,,,,,4/22/2016,Peter Donovan,http://soilcarboncoalition.org/data/soni/SONI1-19ang.jpg,,,,
SONI1,SONI1,19vert,%bare=,0,,,#grasses=,4,#forbs=,3,,,4/22/2016,Peter Donovan,http://soilcarboncoalition.org/data/soni/SONI1-19vert.jpg,"Litter not as well distributed as hoop 1. This year's annuals, somewhat prone, little decomposition. Harding grass, wild oats, ripgut, soft chess. Filaree, geranium, clover, dandelion. Average leaf ht. 18-24 inches.",,,
SONI1,SONI1,20line-,,,,,,,,,,,4/22/2016,Peter Donovan,http://soilcarboncoalition.org/data/soni/SONI1-20line-.jpg,,,,
SONI1,SONI1,20line+,,,,,,,,,,,4/22/2016,Peter Donovan,http://soilcarboncoalition.org/data/soni/SONI1-20line+.jpg,,,,
SONI1,SONI1,map,,,,,,,,,,,4/22/2016,Peter Donovan,http://soilcarboncoalition.org/data/soni/SONI1map.jpg,,,,
SONI1,SONI1,ring infiltration,timings in seconds for each inch of water applied,"33, 107, 116, 161, 160",,,,,,,,,4/22/2016,Peter Donovan and Marin County folks,,,,,
SONI1,SONI1,ring infiltration,timings in seconds for each inch of water applied,"10,18,27",,,,,,,,,4/22/2016,Peter Donovan and Marin County folks,,,,,
SONI1,SONI1,ring infiltration,timings in seconds for each inch of water applied,"12,26,38",,,,,,,,,4/22/2016,Peter Donovan and Marin County folks,,,,,
SONI1,SONI1,ring infiltration,timings in seconds for each inch of water applied,"56,74,95,105,107",,,,,,,,,4/22/2016,Peter Donovan and Marin County folks,,,,,
SONI1,SONI1,ring infiltration,timings in seconds for each inch of water applied,"7,23,41",,,,,,,,,4/22/2016,Peter Donovan and Marin County folks,,,,,
SONI1,SONI1A,"CN analysis, 8 composited probe samples",top=,0,bottom=,10,%C=,2.22645998,%N=,0.184027344,C/N=,12.09852803,4/22/2016,"Craig Stubler, Cal Poly",,,,,
SONI1,SONI1A1,density,top=,3,bottom=,8,"dry wt, g=",391.1,cm3=,325.8,bulk density=,1.200429711,4/22/2016,Peter Donovan,,,,,
SONI1,SONI1B,"CN analysis, 8 composited probe samples",top=,10,bottom=,25,%C=,1.399755359,%N=,0.121230498,C/N=,11.54623121,4/22/2016,"Craig Stubler, Cal Poly",,,,,
SONI1,SONI1B1,density,top=,13,bottom=,19,"dry wt, g=",293,cm3=,300.9,bulk density=,0.97374543,4/22/2016,Peter Donovan,,,,,
SONI1,SONI1C,"CN analysis, 8 composited probe samples",top=,25,bottom=,40,%C=,0.927605152,%N=,0.080571055,C/N=,11.51288322,4/22/2016,"Craig Stubler, Cal Poly",,,,,
SONI1,SONI1C,"CN analysis, 8 composited probe samples",top=,25,bottom=,40,%C=,0.918611705,%N=,0.080709077,C/N=,11.38176441,4/22/2016,"Craig Stubler, Cal Poly",,,,,
SONI1,SONI1C1,density,top=,28,bottom=,33,"dry wt, g=",395.4,cm3=,305,bulk density=,1.296393443,4/22/2016,Peter Donovan,,,,,
SONI2,geometry,,,,,,,,,,,,,,,,small_yellow,38.27063,-122.55847
SONI2,SONI2,*plot summary,"%carbon, 0-10cm:",1.65,"%carbon, 10-25cm:",1.14,"%carbon, 25-40cm:",0.88,,,,,4/27/2016,Peter Donovan,,,small_yellow,,
SONI2,SONI2,0line,,,,,,,,,,,4/27/2016,Peter Donovan,http://soilcarboncoalition.org/data/soni/SONI2-0line.jpg,,,,
SONI2,SONI2,20ang,,,,,,,,,,,4/27/2016,Peter Donovan,http://soilcarboncoalition.org/data/soni/SONI1-20ang.jpg,,,,
SONI2,SONI2,20vert,%bare=,,,,#grasses=,,#forbs=,,,,4/27/2016,Peter Donovan,http://soilcarboncoalition.org/data/soni/SONI1-20vert.jpg,
SONI2,SONI2,30line-,,,,,,,,,,,4/27/2016,Peter Donovan,http://soilcarboncoalition.org/data/soni/SONI1-30line-.jpg,
SONI2,SONI2,30line+,,,,,,,,,,,4/27/2016,Peter Donovan,http://soilcarboncoalition.org/data/soni/SONI1-30line+.jpg,
SONI2,SONI2,40ang,,,,,,,,,,,4/27/2016,Peter Donovan,http://soilcarboncoalition.org/data/soni/SONI1-40ang.jpg,
SONI2,SONI2,40vert,%bare=,,,,#grasses=,,#forbs=,,,,4/27/2016,Peter Donovan,http://soilcarboncoalition.org/data/soni/SONI1-40vert.jpg,
SONI2,SONI2,map,,,,,,,,,,,4/27/2016,Peter Donovan,http://soilcarboncoalition.org/data/soni/SONI2map.jpg,
SONI2,SONI2,ring infiltration,timings in seconds for each inch of water applied,"13,31,98",,,,,,,,,4/27/2016,Peter Donovan,,wild oats
SONI2,SONI2,ring infiltration,timings in seconds for each inch of water applied,"13,38,55,75",,,,,,,,,4/27/2016,Peter Donovan,,average cover
SONI2,SONI2,ring infiltration,timings in seconds for each inch of water applied,"18,24,23,15",,,,,,,,,4/27/2016,Peter Donovan,,average cover
SONI2,SONI2,ring infiltration,timings in seconds for each inch of water applied,"20,72,99,102,178",,,,,,,,,4/27/2016,Peter Donovan,,average cover
SONI2,SONI2,ring infiltration,timings in seconds for each inch of water applied,"24,89,206,450",,,,,,,,,4/27/2016,Peter Donovan,,wild oats
SONI2,SONI2A,"CN analysis, 8 composited probe samples",top=,0,bottom=,10,%C=,1.648956776,%N=,0.138995275,C/N=,11.86340166,4/27/2016,"Craig Stubler, Cal Poly",,
SONI2,SONI2A1,density,top=,3,bottom=,8,"dry wt, g=",292,cm3=,269.9,bulk density=,1.081882179,4/27/2016,Peter Donovan,,
SONI2,SONI2B,"CN analysis, 8 composited probe samples",top=,10,bottom=,25,%C=,1.142887592,%N=,0.093825713,C/N=,12.1809636,4/27/2016,"Craig Stubler, Cal Poly",,
SONI2,SONI2B1,density,top=,13,bottom=,19,"dry wt, g=",387,cm3=,329.9,bulk density=,1.173082752,4/27/2016,Peter Donovan,,
SONI2,SONI2C,"CN analysis, 8 composited probe samples",top=,25,bottom=,40,%C=,0.875935435,%N=,0.074107245,C/N=,11.81983543,4/27/2016,"Craig Stubler, Cal Poly",,
SONI2,SONI2C1,density,top=,28,bottom=,33,"dry wt, g=",375.9,cm3=,310.2,bulk density=,1.211798839,4/27/2016,Peter Donovan,,,,,
SPRR1,geometry,,,,,,,,,,,,,,,,small_yellow,41.81639,-120.17118
SPRR1,SPRR1,*plot summary,"%carbon, 0-10cm:",3.76,"%carbon, 10-25cm:",3.11,"%carbon, 25-40cm:",2.59,,,,,6/19/2016,"Peter Donovan, Spencer Smith, Kent Reeves",http://soilcarboncoalition.org/data/sprr/30line-.jpg,"In the 1990s, perennial wheatgrass. Then farmed up, triticale planted. Badgers numerous. 2013 farmed up and seeded, mostly mustard and poverty weed came up. Nov 2015 no-till seeded w. mycorrhizal inoculant. Soils loose, friable, no worms seen. Hard concretions, some gravel, abundant roots from perennials. Soils moist, with 3/4 inch of rain 2-3 days prior.",small_yellow,,
SPRR1,SPRR1,14ang,,,,,,,,,,,6/19/2016,Peter Donovan,http://soilcarboncoalition.org/data/sprr/14ang.jpg,,,,
SPRR1,SPRR1,14vert,%bare=,1,,,#grasses=,2,#forbs=,6,,,6/19/2016,Peter Donovan,http://soilcarboncoalition.org/data/sprr/14vert.jpg,"Intermediate wheatgrass, cheat, mustard, salsify, fiddleneck, alyssum, poverty weed, clover. Horizontal litter 0-25mm, decomposing litter 1-2 mm.",,,
SPRR1,SPRR1,26ang,,,,,,,,,,,6/19/2016,Peter Donovan,http://soilcarboncoalition.org/data/sprr/26ang.jpg,,,,
SPRR1,SPRR1,26vert,%bare=,13,%basal=,12,#grasses=,3,#forbs=,4,,,6/19/2016,Peter Donovan,http://soilcarboncoalition.org/data/sprr/26vert.jpg,"Intermediate wheatgrass, cheat, foxtail, alfalfa, poverty weed, prickly lettuce, mustard. Horizontal litter up to 20mm, patchy. Some decomposing litter in deeper patches.",,,
SPRR1,SPRR1,30line-,,,,,,,,,,,6/19/2016,Peter Donovan,http://soilcarboncoalition.org/data/sprr/30line-.jpg,,,,
SPRR1,SPRR1,30line+,,,,,,,,,,,6/19/2016,Peter Donovan,http://soilcarboncoalition.org/data/sprr/30line+.jpg,,,,
SPRR1,SPRR1,42ang,,,,,,,,,,,6/19/2016,Peter Donovan,http://soilcarboncoalition.org/data/sprr/42ang.jpg,,,,
SPRR1,SPRR1,42vert,%bare=,5,,,#grasses=,3,#forbs=,3,,,6/19/2016,Peter Donovan,http://soilcarboncoalition.org/data/sprr/42vert.jpg,"Intermediate wheatgrass, meadow brome, cheat, mustard, alyssum, poverty weed. Horizontal litter up to 20mm, mostly cheat. Decomposing litter 1-2mm.",,,
SPRR1,SPRR1,map,,,,,,,,,,,6/19/2016,Peter Donovan,http://soilcarboncoalition.org/data/sprr/SPRR1map.jpg,,,,
SPRR1,SPRR1,ring infiltration,timings in seconds for each inch of water applied,"291, 1427",,,,,,,,,6/19/2016,Peter Donovan,,bare,,,
SPRR1,SPRR1,ring infiltration,timings in seconds for each inch of water applied,"111, 835, 892",,,,,,,,,6/19/2016,Peter Donovan,,meadow brome plant,,,
SPRR1,SPRR1,ring infiltration,timings in seconds for each inch of water applied,"63, 247, 339, 501",,,,,,,,,6/19/2016,Peter Donovan,,young intermediate wheatgrass plant,,,
SPRR1,SPRR1,ring infiltration,timings in seconds for each inch of water applied,"79, 210, 693, 689",,,,,,,,,6/19/2016,Peter Donovan,,"average cover, annual litter",,,
SPRR1,SPRR1,ring infiltration,timings in seconds for each inch of water applied,"43,96,159,199,210",,,,,,,,,6/19/2016,Peter Donovan,,"average cover, annual litter",,,
SPRR1,SPRR1A,"CN analysis, 8 composited probe samples",top=,0,bottom=,10,%C=,3.757419825,%N=,0.256490141,C/N=,14.6493733,6/19/2016,"Craig Stubler, Cal Poly",,,,,
SPRR1,SPRR1A1,density,top=,3,bottom=,8,"dry wt, g=",345.2,cm3=,323.7,bulk density=,1.066419524,6/19/2016,Peter Donovan,,,,,
SPRR1,SPRR1B,"CN analysis, 8 composited probe samples",top=,10,bottom=,25,%C=,3.113855839,%N=,0.205165312,C/N=,15.17730172,6/19/2016,"Craig Stubler, Cal Poly",,,,,
SPRR1,SPRR1B1,density,top=,13,bottom=,19,"dry wt, g=",344.4,cm3=,322.6,bulk density=,1.067575945,6/19/2016,Peter Donovan,,,,,
SPRR1,SPRR1C,"CN analysis, 8 composited probe samples",top=,25,bottom=,40,%C=,2.586700916,%N=,0.158362821,C/N=,16.33401643,6/19/2016,"Craig Stubler, Cal Poly",,,,,
SPRR1,SPRR1C1,density,top=,28,bottom=,33,"dry wt, g=",281.4,cm3=,262.5,bulk density=,1.072,6/19/2016,Peter Donovan,,,,,
Strickler,geometry,,,,,,,,,,,,,,,,,39.76221,-97.89552
Strickler,Strickler,change,"%OM, 2006:",1.8,"%OM, 2010:",3.2,% per year in top 6 inches:,15.5,,,,,,,http://soilcarboncoalition.org/data/change/nopic.jpg,"Grain farm, in 2006 began seeding with perennials including eastern gama, drip irrigated, and grazing. 40 samples over entire farm taken to 6 inches depth in 2006 and 2010. ",grn_blank,,
SUNB1,geometry,,,,,,,,,,,,,,,,,49.73266,-101.96517
SUNB1,SUNB1,*remonitoring notes,"% carbon, 0-10 cm:",4.38,"% carbon, 10-20 cm:",3.23,"% carbon, 20-35 cm:",3.84,,,,,22-Oct-14,"Peter Donovan, Neil Dennis, Blain Hjertaas",,"Grid locations 2, 5, 8, 11, 15, 18, 21, 24 sampled 10/22/14. Black topsoil to 12-14 cm, yellow and grey clay below. 1-2"" rotted hay on some of site, with brome rhizomes underneath.",,,
SUNB1,SUNB1,20ang,,,,,,,,,,,28-Oct-11,Peter Donovan,http://soilcarboncoalition.org/data/sunb/Oct28-2011 029.jpg,"hoop 1, 20', step back",,,
SUNB1,SUNB1,20ang,,,,,,,,,,,22-Oct-14,Peter Donovan,http://soilcarboncoalition.org/data/sunb/SK 037.jpg,"hoop 1, 20', step back",,,
SUNB1,SUNB1,20vert,% bare=,0,"undecomposed litter, mm=",16,"decomposed litter, mm=",4,#grasses=,2,#forbs=,2,22-Oct-14,Peter Donovan,http://soilcarboncoalition.org/data/sunb/SK 036.jpg,"hoop 1, 20', litter well distributed",,,
SUNB1,SUNB1,20vert,% bare=,1,%basal=,4,%litter=,95,,,,,28-Oct-11,Peter Donovan,http://soilcarboncoalition.org/data/sunb/Oct28-2011 028.jpg,"hoop 1, 20'",,,
SUNB1,SUNB1,50line-,,,,,,,,,,,28-Oct-11,Peter Donovan,http://soilcarboncoalition.org/data/sunb/Oct28-2011 025.jpg,along transect SE,,,
SUNB1,SUNB1,50line-,,,,,,,,,,,22-Oct-14,Peter Donovan,http://soilcarboncoalition.org/data/sunb/SK 034.jpg,along transect SE,
SUNB1,SUNB1,50line--,,,,,,,,,,,28-Oct-11,Peter Donovan,http://soilcarboncoalition.org/data/sunb/Oct28-2011 026.jpg,"along transect SE, zoom toward Parkland elevator",
SUNB1,SUNB1,50line+,,,,,,,,,,,28-Oct-11,Peter Donovan,http://soilcarboncoalition.org/data/sunb/Oct28-2011 027.jpg,along transect NW,
SUNB1,SUNB1,50line+,,,,,,,,,,,22-Oct-14,Peter Donovan,http://soilcarboncoalition.org/data/sunb/SK 035.jpg,along transect NW,
SUNB1,SUNB1,60ang,,,,,,,,,,,28-Oct-11,Peter Donovan,http://soilcarboncoalition.org/data/sunb/Oct28-2011 025.jpg,"hoop 2, 60', step back",
SUNB1,SUNB1,60ang,,,,,,,,,,,22-Oct-14,Peter Donovan,http://soilcarboncoalition.org/data/sunb/SK 039.jpg,"hoop 2, 60', step back",
SUNB1,SUNB1,60vert,% bare=,0,"undecomposed litter, mm=",16,"decomposed litter, mm=",4,#grasses=,2,#forbs=,1,22-Oct-14,Peter Donovan,http://soilcarboncoalition.org/data/sunb/SK 038.jpg,"hoop 2, 60', litter well distributed",
SUNB1,SUNB1,60vert,% bare=,10,%basal=,3,%litter=,87,,,,,28-Oct-11,Peter Donovan,http://soilcarboncoalition.org/data/sunb/Oct28-2011 030.jpg,"hoop 2, 60'",
SUNB1,SUNB1,change,"% carbon, 0-10 cm:",3.11-4.38,"% carbon, 10-20 cm:",2.8-3.23,"% carbon, 20-35 cm:",3.11-3.84,,,,,22-Oct-14,Peter Donovan,http://soilcarboncoalition.org/data/sunb/sunb1.png,"<p>4% NE slope. Less productive pasture. Carbonates present.</p><img src=""http://soilcarboncoalition.org/data/sunb/SK 036.jpg"" width=""260"">",grn_circle
SUNB1,SUNB1,infiltration,1st inch (minutes)=,1.5,"2nd inch, minutes:",3.5,"3rd inch, minutes:",6.5,,,,,22-Oct-14,Peter Donovan,,,
SUNB1,SUNB1,infiltration,1st inch (minutes)=,1.5,"2nd inch, minutes:",1,"3rd inch, minutes:",4,,,,,22-Oct-14,Peter Donovan,,,
SUNB1,SUNB1,infiltration,1st inch (minutes)=,1.5,"2nd inch, minutes:",5,"3rd inch, minutes:",7.75,,,,,22-Oct-14,Peter Donovan,,,
SUNB1,SUNB1,infiltration average,1st inch (minutes)=,1.5,"2nd inch, minutes:",3.17,"3rd inch, minutes:",6.08,,,,,22-Oct-14,Peter Donovan,,,
SUNB1,SUNB1,map,,,,,,,,,,,28-Oct-11,Peter Donovan,http://soilcarboncoalition.org/data/sunb/SU1map.jpg,,
SUNB1,SUNB1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,2,,,,,,,28-Oct-11,Peter Donovan,,near surface,
SUNB1,SUNB1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,2,,,,,,,28-Oct-11,Peter Donovan,,near surface,
SUNB1,SUNB1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,5,,,,,,,28-Oct-11,Peter Donovan,,at 15 cm in pit (subsoil),,,
SUNB1,SUNB1,plants,,,,,,,,,,,28-Oct-11,"Neil Dennis, Blain Hjertaas, Peter Donovan",,"alfalfa, canadian thistle, smooth brome, trembling aspen, willow, dock, quackgrass, dandelion",,,
SUNB1,SUNB1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,3.11,,,,,28-Oct-11,University of Guelph,,note depths only to 35 cm,,,
SUNB1,SUNB1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,4.38,,,,,22-Oct-14,University of Guelph,,,,,
SUNB1,SUNB1A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",248.4,cm3=,199.4,bulk density=,1.25,28-Oct-11,Blain Hjertaas,,,,,
SUNB1,SUNB1A2,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",388.1,cm3=,318.1,bulk density=,1.22,22-Oct-14,Blain Hjertaas,,,,,
SUNB1,SUNB1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,20,%C=,2.8,,,,,28-Oct-11,University of Guelph,,note depths only to 35 cm,,,
SUNB1,SUNB1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,20,%C=,3.23,,,,,22-Oct-14,University of Guelph,,,,,
SUNB1,SUNB1B1,density,top(cm)=,13,bottom(cm)=,17,"dry wt, g=",239,cm3=,180.3,bulk density=,1.33,28-Oct-11,Blain Hjertaas,,,,,
SUNB1,SUNB1B2,density,top(cm)=,13,bottom(cm)=,17,"dry wt, g=",396.8,cm3=,318.1,bulk density=,1.25,22-Oct-14,Blain Hjertaas,,,,,
SUNB1,SUNB1C,"CN analysis, 8 composited probe samples",top(cm)=,20,bottom(cm)=,35,%C=,3.11,,,,,28-Oct-11,University of Guelph,,note depths only to 35 cm,,,
SUNB1,SUNB1C,"CN analysis, 8 composited probe samples",top(cm)=,20,bottom(cm)=,35,%C=,3.84,,,,,22-Oct-14,University of Guelph,,,,,
SUNB1,SUNB1C1,density,top(cm)=,25,bottom(cm)=,30,"dry wt, g=",194.7,cm3=,136.8,bulk density=,1.42,28-Oct-11,Blain Hjertaas,,,,,
SUNB1,SUNB1C2,density,top(cm)=,25,bottom(cm)=,30,"dry wt, g=",422,cm3=,318.1,bulk density=,1.33,22-Oct-14,Blain Hjertaas,,,,,
SUNB2,geometry,,,,,,,,,,,,,,,,,49.72965,-101.97682
SUNB2,SUNB2,*remonitoring notes,"% carbon, 0-10 cm:",5.6,"% carbon, 10-20 cm:",4.85,"% carbon, 20-35 cm:",3.83,,,,,22-Oct-14,Peter Donovan,,"east end of transect is 108' from 0, rather than 100' as shown on the map. Grid locations 2, 5, 8, 11, 15, 18, 21, 24 sampled 10/22/14.  Recently grazed, average leaf height around 3 inches. Worms plentiful, dark topsoil, grey or yellow clay > 20 cm.",,,
SUNB2,SUNB2,25ang,,,,,,,,,,,28-Oct-11,Peter Donovan,http://soilcarboncoalition.org/data/sunb/Oct28-2011 035.jpg,"hoop 1, 25', step back",
SUNB2,SUNB2,25ang,,,,,,,,,,,22-Oct-14,Peter Donovan,http://soilcarboncoalition.org/data/sunb/SK 031.jpg,"hoop 1, 25', step back",
SUNB2,SUNB2,25vert,% bare=,8,"undecomposed litter, mm=",4,"decomposed litter, mm=",2,#grasses=,2,#forbs=,2,22-Oct-14,Peter Donovan,http://soilcarboncoalition.org/data/sunb/SK 030.jpg,"hoop 1, 25', litter patchy",
SUNB2,SUNB2,25vert,,,,,,,,,,,28-Oct-11,Peter Donovan,http://soilcarboncoalition.org/data/sunb/Oct28-2011 034.jpg,"hoop 1, 25'",
SUNB2,SUNB2,50line-,,,,,,,,,,,28-Oct-11,Peter Donovan,http://soilcarboncoalition.org/data/sunb/Oct28-2011 033.jpg,west along transect,
SUNB2,SUNB2,50line-,,,,,,,,,,,22-Oct-14,Peter Donovan,http://soilcarboncoalition.org/data/sunb/SK 029.jpg,west along transect,
SUNB2,SUNB2,50line+,,,,,,,,,,,28-Oct-11,Peter Donovan,http://soilcarboncoalition.org/data/sunb/Oct28-2011 032.jpg,east along transect,
SUNB2,SUNB2,50line+,,,,,,,,,,,22-Oct-14,Peter Donovan,http://soilcarboncoalition.org/data/sunb/SK 028.jpg,east along transect,
SUNB2,SUNB2,65ang,,,,,,,,,,,28-Oct-11,Peter Donovan,http://soilcarboncoalition.org/data/sunb/Oct28-2011 037.jpg,"hoop 2, 65', step back",
SUNB2,SUNB2,65ang,,,,,,,,,,,22-Oct-14,Peter Donovan,http://soilcarboncoalition.org/data/sunb/SK 033.jpg,"hoop 2, 65', step back",
SUNB2,SUNB2,65vert,% bare=,0,"undecomposed litter, mm=",4,"decomposed litter, mm=",2,#grasses=,2,#forbs=,1,22-Oct-14,Peter Donovan,http://soilcarboncoalition.org/data/sunb/SK 032.jpg,"hoop 2, 65', litter less patchy",
SUNB2,SUNB2,65vert,,,,,,,,,,,28-Oct-11,Peter Donovan,http://soilcarboncoalition.org/data/sunb/Oct28-2011 036.jpg,"hoop 2, 65'",
SUNB2,SUNB2,change,"% carbon, 0-10 cm:",5.99-5.6,"% carbon, 10-20 cm:",3.9-4.85,"% carbon, 20-35 cm:",3.05-3.83,,,,,22-Oct-14,Peter Donovan,http://soilcarboncoalition.org/data/sunb/sunb2.png,"<p>1% SW slope, average 18 cm topsoil. Worms, abundant roots, good moisture in 2011 compared to SUNB1.</p><img src=""http://soilcarboncoalition.org/data/sunb/SK 030.jpg"" width=""260"">",grn_circle
